2.149999999999999911e+00,3.237478185197417146e-01,9.966144069296786756e-02,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.200000000000000178e+00,3.242298852459223890e-01,1.009610603624571112e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.250000000000000000e+00,3.247112952920652718e-01,1.022580706800857997e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.300000000000000266e+00,3.251920355779063243e-01,1.035524187445489852e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.350000000000000089e+00,3.256720930413511406e-01,1.048440517586270576e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.400000000000000355e+00,3.261514546388649127e-01,1.061329170314071202e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.450000000000000178e+00,3.266301073458630078e-01,1.074189619804995083e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.500000000000000000e+00,3.271080381570998230e-01,1.087021341342499225e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.550000000000000266e+00,3.275852340870583634e-01,1.099823811339470381e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.600000000000000089e+00,3.280616821703379316e-01,1.112596507360250064e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.650000000000000355e+00,3.285373694620422058e-01,1.125338908142617111e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.700000000000000178e+00,3.290122830381663754e-01,1.138050493619714998e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.750000000000000000e+00,3.294864099959831649e-01,1.150730744941934058e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.800000000000000266e+00,3.299597374544291362e-01,1.163379144498739165e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.850000000000000089e+00,3.304322525544895472e-01,1.175995175940447723e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.900000000000000355e+00,3.309039424595832668e-01,1.188578324199953962e-01,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
